Security Code,Security Name,Security Group,Open,High,Low,LTP,No. of Shares Traded ,Total Turnover in Lac,No. of Trades ,
514043,HIMATSEIDE,A,55.90,56.45,53.80,56.45,40379,22.34,320,
540649,AVADHSUGAR,B,168.80,172.25,164.90,169.00,13181,22.33,226,
513434,TATAMETALI,A,490.00,519.00,490.00,505.60,4361,22.08,526,
533261,EROSMEDIA,B,18.50,19.00,17.50,18.50,118135,21.97,342,
524200,VINATIORGA,A,1032.00,1062.00,1026.50,1033.20,2109,21.87,352,
500002,ABB,B,845.50,863.70,845.50,858.00,2544,21.76,242,
540692,APEX,B,196.50,207.50,196.30,201.30,10713,21.71,416,
540716,ICICIGI,A,1291.80,1294.90,1273.55,1278.60,1687,21.64,254,
532189,ITDC,A,177.70,187.05,170.10,173.60,12348,21.58,297,
523405,JMFINANCIL,A,70.65,70.65,68.25,68.75,31322,21.54,344,
532144,WELCORP,A,72.45,72.50,69.50,69.95,30298,21.46,237,
532947,IRB,A,67.50,67.50,66.25,66.55,32009,21.42,339,
502180,SHREDIGCEM,B,36.40,38.05,36.10,37.40,57210,21.42,244,
508814,COSMOFILMS,B,299.00,303.50,287.30,289.45,7249,21.25,345,
533148,JSWENERGY,A,42.10,43.30,42.10,42.55,49568,21.25,239,
543064,SUVENPHAR,B,344.00,346.90,335.00,338.00,6216,21.16,298,
500168,GOODYEAR,B,728.00,745.00,722.00,736.00,2843,21.00,122,
524370,BODALCHEM,B,51.80,53.70,51.75,52.05,39771,20.91,497,
532368,BCG,T,8.83,8.83,8.83,8.83,236197,20.85,92,
534809,PCJEWELLER,A,14.05,14.20,13.75,14.20,145461,20.57,290,
523367,DCMSHRIRAM,A,300.55,301.20,291.60,293.15,6830,20.21,331,
511389,VIDEOIND,Z,1.32,1.32,1.30,1.32,1494546,19.72,273,
539917,NAGARFERT,B,6.21,6.21,5.90,6.05,323535,19.67,512,
500067,BLUESTARCO,A,528.00,555.00,526.00,549.85,3635,19.53,386,
507526,ASALCBR,B,216.85,222.15,216.65,221.00,8845,19.40,199,
530517,RELAXO,A,779.50,779.50,767.55,769.50,2514,19.38,313,
532532,JPASSOCIAT,B,1.43,1.45,1.39,1.44,1358437,19.37,6900,
533274,PRESTIGE,A,167.95,170.25,165.25,168.20,11292,19.04,430,
540005,LTI,A,1868.00,1868.00,1850.00,1867.85,1022,19.00,233,
532610,DWARKESH,B,20.10,21.15,20.10,21.00,90806,18.98,250,
500690,GSFC,A,49.95,49.95,48.20,48.50,38727,18.94,350,
526299,MPHASIS,A,884.20,888.00,879.15,885.80,2134,18.88,155,
507878,UNITECH,Z,1.55,1.56,1.51,1.56,1211906,18.83,226,
500464,UCALFUEL,B,112.20,120.10,112.00,118.50,16214,18.81,612,
511072,DHFL,A,14.43,14.59,13.70,14.59,129412,18.41,333,
541956,IRCON,A,95.00,96.00,91.65,92.30,19480,18.26,465,
590062,ANDHRSUGAR,B,233.00,248.20,233.00,241.25,7506,18.24,452,
524790,EVERESTO,X,124.75,128.70,117.95,118.00,14529,17.66,175,
540222,LAURUSLABS,A,470.05,474.90,468.00,471.80,3730,17.59,213,
505163,ZFSTEERING,X,339.90,344.95,303.30,318.80,5301,17.56,133,
542932,BIRLATYRES,B,22.20,22.20,22.20,22.20,78790,17.49,123,
532814,INDIANB,A,51.00,51.70,50.90,51.20,33776,17.33,371,
523756,SREINFRA,B,5.89,5.89,5.89,5.89,287709,16.94,131,
506767,ALKYLAMINE,B,2063.90,2120.70,2063.20,2109.95,802,16.82,240,
506260,ANUHPHR,X,207.95,207.95,196.15,198.75,8397,16.77,144,
532485,BLIL,B,330.00,348.00,330.00,348.00,4783,16.26,209,
532784,SOBHA,A,212.00,212.00,205.10,206.75,7757,16.16,394,
532652,KTKBANK,A,40.55,41.10,40.00,40.10,39603,16.12,290,
532865,MEGH,A,49.05,49.70,48.85,49.30,32362,15.94,200,
530007,JKTYRE,A,56.20,56.90,55.55,56.35,27946,15.70,306,
539597,JSLHISAR,A,45.75,51.20,45.60,49.45,31414,15.54,302,
526397,ALPHAGEO,B,152.40,175.25,150.35,175.25,9167,15.45,523,
500060,BIRLACABLE,B,42.25,48.65,42.25,47.20,33062,15.42,295,
523207,KOKUYOCMLN,B,65.10,65.80,60.20,60.80,24560,15.41,469,
523754,MAHEPC,B,136.00,142.50,136.00,139.00,10832,15.27,216,
532356,TRIVENI,B,46.90,47.35,46.90,47.35,32150,15.21,107,
500490,BAJAJHLDNG,A,2276.30,2313.00,2236.40,2268.95,670,15.17,223,
500672,NOVARTIND,B,613.00,623.90,608.05,614.00,2443,15.07,159,
521016,ICIL,B,37.00,37.00,33.40,34.65,42412,14.91,245,
532974,BIRLAMONEY,B,36.65,38.00,34.50,34.95,41117,14.80,440,
500219,JISLJALEQS,T,9.05,9.29,8.44,8.70,166662,14.78,231,
532524,PTC,A,36.10,36.70,35.95,36.40,40721,14.77,185,
500033,FORCEMOT,A,871.75,878.40,868.30,870.05,1685,14.72,148,
532986,NIRAJ,X,58.55,58.55,50.20,56.00,27029,14.70,26,
531595,CGCL,A,136.30,136.30,130.90,130.90,10823,14.48,55,
513010,TATASTLLP,B,254.00,266.20,254.00,260.00,5525,14.46,430,
509055,VISAKAIND,B,215.00,217.25,208.80,208.80,6711,14.26,195,
524470,SYNCOMF,X,0.95,1.05,0.94,0.99,1411068,14.19,442,
542011,GRSE,B,150.10,154.00,149.40,149.40,9049,13.78,709,
513683,NLCINDIA,A,43.15,44.10,43.05,43.65,31307,13.68,145,
533210,KRITINUT,X,25.50,25.50,22.45,23.20,56713,13.61,276,
532853,ASAHISONG,B,108.00,114.00,108.00,108.40,11960,13.60,42,
514162,WELSPUNIND,A,34.10,35.00,32.65,33.40,40526,13.56,314,
532661,RML,B,245.00,245.00,228.85,232.45,5734,13.51,397,
506197,BLISSGVS,A,98.10,98.40,97.85,97.90,13602,13.36,269,
523586,INDTONER,X,77.00,77.80,75.10,77.20,17311,13.27,218,
500085,CHAMBLFERT,A,135.45,137.35,135.45,136.00,9680,13.20,210,
590106,BANKBEES,B,206.81,209.51,206.81,207.00,6352,13.19,182,
524444,KAVITIND,X,82.90,82.90,80.05,81.00,15684,12.73,30,
520057,JTEKTINDIA,B,52.35,54.00,52.00,52.65,23997,12.70,231,
532856,TIMETECHNO,A,36.15,37.05,35.85,36.40,34768,12.67,113,
500380,JKLAKSHMI,A,241.55,244.95,241.55,243.35,5183,12.60,290,
531508,EVEREADY,B,75.00,75.50,74.00,74.15,16861,12.59,152,
500251,TRENT,A,567.00,567.35,552.00,557.15,2218,12.44,141,
524404,MARKSANS,B,31.80,31.80,31.80,31.80,38279,12.17,82,
534139,SCHNEIDER,B,85.50,91.50,85.00,90.00,13703,12.17,273,
533573,APLLTD,A,838.65,856.50,838.65,849.00,1421,12.05,177,
500109,MRPL,A,31.50,31.50,30.85,30.90,38488,11.99,167,
532983,RPGLIFE,B,278.00,281.00,276.00,279.00,4289,11.91,251,
500068,DISAQ,X,3508.85,3508.85,3451.55,3455.00,337,11.66,21,
542760,SWSOLAR,B,160.00,160.00,152.30,153.30,7468,11.62,236,
533271,ASHOKA,A,52.90,54.20,52.65,53.40,21767,11.61,257,
513605,SRIPIPES,B,166.90,169.70,164.85,167.60,6828,11.45,285,
534675,PROZONINTU,B,27.20,27.20,27.20,27.20,40893,11.12,69,
540702,LASA,B,41.10,43.25,40.90,42.70,26799,11.12,100,
590086,ORISSAMINE,B,1592.95,1706.75,1592.95,1659.00,663,11.07,150,
500171,GHCL,A,124.65,127.50,122.85,126.00,8751,11.00,342,
517380,IGARASHI,B,243.35,244.70,234.00,237.45,4568,10.91,339,
539787,HCG,B,121.45,123.90,118.05,119.90,9095,10.88,411,
531162,EMAMILTD*,A,186.55,190.55,186.55,190.00,5773,10.87,417,
524816,NATCOPHARM,A,595.15,599.00,593.10,595.95,1820,10.83,140,
500500,HINDMOTORS,B,7.35,7.71,7.35,7.71,141559,10.73,190,
532162,JKPAPER*,B,93.50,94.50,93.25,93.50,11183,10.50,339,
504067,ZENSARTECH,A,111.00,111.00,103.65,105.60,9877,10.45,270,
540530,HUDCO,A,24.20,24.55,24.00,24.25,42907,10.43,208,
541988,AAVAS,A,1160.75,1195.00,1140.00,1162.10,895,10.43,173,
532783,DAAWAT,B,28.25,28.45,27.95,28.00,37005,10.42,159,
508486,HAWKINCOOK,B,4300.00,4349.90,4222.00,4222.00,241,10.31,61,
505533,WESTLIFE,A,307.00,309.70,306.45,308.50,3315,10.21,257,
532493,ASTRAMICRO,B,78.40,82.80,76.95,80.20,12730,10.21,1138,
541179,ISEC,A,392.30,398.10,391.45,397.95,2588,10.16,249,
542773,IIFLSEC,B,31.25,31.25,30.15,30.15,33364,10.16,131,
533269,WABAG,A,110.50,111.90,108.65,109.95,9148,10.11,124,
533758,APLAPOLLO,A,1563.85,1630.00,1563.85,1618.00,622,10.00,149,
500266,MAHSCOOTER,A,2350.00,2377.70,2275.00,2290.00,429,9.97,175,
500144,FINCABLES,A,260.80,272.90,260.15,265.60,3747,9.96,245,
542752,AFFLE,B,1531.00,1531.00,1468.05,1504.75,654,9.89,113,
526596,LIBERTSHOE,B,115.70,117.40,115.00,115.85,8500,9.88,339,
536507,FLFL,A,141.95,146.70,135.55,144.05,7029,9.82,220,
507815,GILLETTE,A,5015.50,5019.50,4933.00,4933.00,197,9.80,72,
507552,FOODSIN,X,50.55,50.55,49.00,49.75,19623,9.73,116,
533400,FCONSUMER,A,9.29,9.29,8.67,8.94,109262,9.72,113,
526642,MIRZAINT,B,43.90,45.30,43.90,44.45,21496,9.58,270,
513599,HINDCOPPER,A,28.25,29.25,28.20,29.05,33057,9.56,163,
507488,GMBREW,B,438.65,438.65,428.45,428.45,2206,9.54,275,
531768,POLYMED,B,299.55,309.30,299.55,306.50,3108,9.46,216,
590103,NIFTYBEES,B,106.50,107.50,106.50,106.90,8768,9.39,167,
540180,VBL,A,624.90,624.90,617.00,618.75,1499,9.30,161,
532760,DEEPIND,B,76.60,80.00,76.55,77.30,11857,9.25,171,
542216,DALBHARAT*,A,565.00,569.95,562.20,562.20,1624,9.17,230,
526650,TFCILTD,B,46.10,46.10,41.80,42.05,21052,9.15,131,
539876,CROMPTON,A,230.00,231.55,227.00,230.00,3970,9.12,269,
520073,RACLGEAR,X,74.00,78.40,69.00,76.50,12004,9.09,120,
513262,SSWL,B,399.30,408.05,390.00,390.00,2275,9.08,199,
500940,FINOLEXIND,A,461.65,469.55,461.65,469.55,1949,9.07,252,
506414,FERMENTA,X,246.95,250.95,242.40,250.00,3625,9.03,98,
530185,SURATEX,X,2.73,2.73,2.66,2.73,327479,8.93,305,
505036,ACGL,X,317.05,324.35,317.00,320.50,2789,8.89,60,
533179,PERSISTENT,A,575.00,575.00,554.00,563.45,1572,8.81,106,
532987,RBL,B,505.00,505.00,469.00,485.35,1804,8.77,209,
530239,SUVEN,B,35.00,35.55,34.40,35.10,25171,8.75,163,
523391,NAHARPOLY,B,49.80,54.80,48.00,54.30,16439,8.63,332,
514418,MANORG,X,326.00,328.00,319.00,323.00,2652,8.57,27,
532809,FSL,A,35.80,35.80,35.35,35.55,23888,8.49,133,
539150,PNCINFRA,A,113.50,130.00,112.85,116.50,7280,8.44,202,
539636,PRECAM,B,27.50,28.25,26.70,28.00,30546,8.43,277,
532832,IBREALEST,A,45.45,46.70,44.30,45.95,18256,8.40,178,
532741,KAMDHENU,B,87.95,90.90,86.05,90.35,9450,8.38,130,
542650,METROPOLIS,A,1458.65,1473.00,1457.00,1457.10,570,8.36,87,
500108,MTNL,B,7.89,8.40,7.70,8.25,101932,8.35,3449,
533098,NHPC,A,20.20,20.25,20.00,20.05,41266,8.30,105,
539310,THINKINK,B,29.00,29.10,28.75,29.00,28598,8.28,33,
530001,GUJALKALI,A,334.00,334.00,326.25,328.95,2513,8.28,242,
532712,RCOM,T,0.85,0.87,0.83,0.87,954969,8.18,345,
506655,SUDARSCHEM,A,393.00,394.00,388.30,390.05,2079,8.14,185,
534392,VSSL,B,55.00,64.20,55.00,64.20,13777,8.11,93,
532953,VGUARD,A,187.00,187.10,185.10,185.45,4339,8.08,150,
539807,INFIBEAM,A,55.00,57.35,55.00,56.75,14187,8.08,96,
540902,AMBER,A,1544.00,1544.00,1465.00,1471.50,543,8.07,119,
500645,DEEPAKFERT,A,102.20,103.85,101.70,101.80,7830,8.03,159,
522215,HLEGLAS,X,743.00,743.00,705.05,730.00,1106,8.01,73,
532505,UCOBANK,A,12.85,12.85,12.22,12.40,64350,8.00,170,
517385,SYMPHONY,A,910.00,920.00,902.50,904.00,875,7.97,228,
532776,SHIVAMAUTO,B,15.12,15.13,14.64,15.13,52530,7.93,83,
532372,VIRINCHI,X,26.50,28.20,26.50,28.00,29240,7.90,52,
500840,EIHOTEL,A,76.00,77.25,74.65,75.55,10435,7.89,186,
541096,BPLPHARMA,XT,270.20,273.00,260.30,260.30,3012,7.85,57,
542726,INDIAMART,B,2348.75,2350.00,2261.00,2318.00,339,7.84,97,
541154,HAL,A,604.25,606.35,601.00,605.00,1295,7.83,200,
532525,MAHABANK,A,10.60,10.60,10.37,10.41,74655,7.82,135,
542399,CHALET,B,173.00,173.00,150.65,155.00,5007,7.82,146,
523395,3MINDIA,A,18001.00,18226.55,18000.00,18117.10,43,7.79,30,
532915,RELIGARE,B,32.00,32.10,32.00,32.10,24199,7.76,36,
515055,ANANTRAJ,B,17.90,18.00,16.90,17.50,43459,7.72,737,
501423,SHAILY,X,307.55,307.55,307.55,307.55,2494,7.67,13,
533303,BFINVEST,B,260.60,284.00,260.60,278.35,2745,7.66,209,
511034,JINDRILL,B,73.25,78.10,70.90,75.30,10232,7.65,209,
526817,CHEVIOT,X,609.80,615.00,590.00,593.95,1268,7.61,89,
524412,AREYDRG,X,20.45,21.90,20.00,21.45,36205,7.56,115,
500412,TIRUMALCHM,B,44.00,44.95,44.00,44.35,17036,7.56,177,
512529,SEQUENT,B,85.40,87.00,85.15,85.90,8739,7.55,97,
540768,MAHLOG,A,301.20,303.10,280.70,291.00,2593,7.55,212,
530961,VIKASECO,B,4.59,4.73,4.55,4.73,161218,7.54,132,
538896,KANCHI,X,242.90,242.90,231.00,235.00,3193,7.51,50,
506642,SADHNANIQ,X,31.40,32.00,31.40,32.00,23403,7.47,100,
530999,BALAMINES,B,407.00,407.00,394.85,397.00,1866,7.46,295,
532830,ASTRAL,A,930.00,939.35,909.00,913.05,807,7.46,123,
502330,ANDHRAPAP,B,227.00,255.00,227.00,244.00,3065,7.43,136,
500444,WSTCSTPAPR,B,154.00,166.50,154.00,162.35,4552,7.40,226,
506690,UNICHEMLAB,B,127.00,140.00,127.00,133.50,5528,7.36,334,
503310,SWANENERGY,A,100.50,101.80,100.30,101.00,7300,7.35,41,
500234,KAKATCEM,B,144.30,148.25,144.30,147.00,4978,7.35,54,
505726,IFBIND,A,431.15,444.25,427.00,429.00,1684,7.33,428,
507944,BAJAJST,X,94.30,96.90,82.45,93.95,8284,7.32,110,
532210,CUB,A,143.00,143.00,134.80,135.00,5336,7.32,190,
541540,SOLARA,B,550.05,563.80,534.25,538.80,1318,7.32,169,
540769,NIACL,A,118.15,119.10,117.00,117.50,6199,7.31,267,
540025,ADVENZYMES,A,160.00,160.00,156.35,156.35,4584,7.24,162,
500655,GARWARPOLY,X,169.95,170.00,165.00,165.00,4289,7.23,29,
500870,CASTROLIND,A,122.80,124.45,122.75,123.30,5840,7.22,141,
533162,HATHWAY,A,24.00,24.55,23.85,24.00,29874,7.22,156,
504973,CHOLAHLDNG,A,294.25,294.25,285.00,287.00,2496,7.20,118,
533207,JPINFRATEC,B,1.00,1.00,0.95,1.00,723606,7.17,126,
532539,MINDAIND,A,288.00,293.35,286.50,287.55,2472,7.16,156,
506943,JBCHEPHARM,A,717.00,717.00,700.00,705.25,1010,7.10,175,
509930,SUPREMEIND,A,1088.00,1108.00,1079.45,1090.05,646,7.06,198,
538962,MINDACORP,A,60.70,60.70,59.40,60.00,11671,7.02,152,
500338,PRSMJOHNSN,A,39.10,40.55,39.00,40.20,17471,6.96,203,
542904,UJJIVANSFB,B,27.85,28.45,27.85,27.90,24784,6.96,134,
532873,HDIL,Z,1.66,1.72,1.62,1.62,412538,6.95,152,
500092,CRISIL,A,1473.50,1481.00,1468.65,1475.00,469,6.93,74,
532927,ECLERX,A,416.30,422.15,413.00,415.05,1660,6.91,171,
505872,WPIL,X,382.85,385.00,372.00,385.00,1800,6.88,63,
590031,DENORA,B,214.00,214.65,198.30,204.00,3273,6.86,59,
532843,FORTIS,A,118.20,118.25,117.40,117.75,5750,6.77,123,
532382,BALAJITELE,B,71.95,75.15,66.15,71.55,9286,6.73,102,
523323,KOVAI,X,645.00,645.00,640.00,640.00,1050,6.73,36,
590006,AMRUTANJAN,B,352.50,358.90,352.00,353.25,1893,6.72,196,
526521,SANGHIIND,B,17.55,18.30,17.55,18.05,37191,6.69,160,
542057,BCPL,M,41.30,41.50,41.30,41.50,16000,6.61,4,
524742,CAPPL,A,327.00,330.35,324.65,324.65,1973,6.46,150,
532922,EDELWEISS,A,44.50,45.75,44.50,44.90,14257,6.45,114,
532513,TVSELECT,B,88.30,92.00,84.00,89.30,7314,6.44,131,
502090,SAGCEM,B,332.00,347.45,332.00,337.00,1887,6.40,80,
509675,HIL,B,1084.05,1099.00,1063.15,1079.85,584,6.35,104,
532466,OFSS,A,2529.80,2539.40,2521.30,2525.00,248,6.27,61,
532548,CENTURYPLY,A,107.25,109.35,107.10,108.15,5780,6.26,184,
532370,RAMCOSYS,B,73.75,75.00,72.70,73.90,8423,6.25,406,
531761,APOLLOPIPES,B,321.75,327.00,317.90,327.00,1928,6.23,180,
513097,SHBCLQ,X,33.85,36.50,33.60,34.90,17603,6.16,84,
500674,SANOFI,A,8207.05,8222.20,8121.10,8154.35,75,6.13,45,
540596,ERIS,A,511.50,522.40,509.00,513.00,1180,6.08,100,
533151,DBCORP,A,75.50,76.90,75.25,75.95,7990,6.07,165,
532301,TATACOFFEE,A,77.70,77.70,76.40,77.40,7727,5.97,120,
538057,CPSEETF,B,17.66,17.84,17.59,17.84,33511,5.95,5326,
542602,EMBASSY,IF,369.84,372.00,368.00,368.00,1600,5.91,7,
532867,V2RETAIL,B,59.00,60.45,57.50,58.00,9989,5.88,227,
539678,QUICKHEAL,B,105.45,106.00,104.05,105.00,5578,5.84,177,
532834,CAMLINFINE,B,42.50,43.30,42.30,42.60,13346,5.71,70,
500488,ABBOTINDIA,A,16752.20,16774.65,16716.20,16771.50,34,5.69,23,
511676,GICHSGFIN,A,67.00,70.70,67.00,69.90,8151,5.69,152,
532475,APTECHT,B,102.40,103.85,100.15,102.00,5525,5.68,128,
533326,TEXRAIL,B,24.10,26.50,23.95,25.65,22758,5.67,238,
532553,WELENT,B,68.55,71.75,68.20,68.20,8177,5.66,131,
505192,SMLISUZU,B,387.00,410.00,387.00,390.90,1420,5.65,117,
533267,CANTABIL,B,225.50,225.50,225.50,225.50,2500,5.63,37,
539524,LALPATHLAB,A,1540.10,1554.15,1537.25,1554.15,363,5.61,114,
523618,DREDGECORP,B,227.70,230.40,227.70,228.00,2443,5.59,142,
500660,GLAXO,A,1389.95,1389.95,1372.20,1372.20,402,5.54,99,
513228,PENIND,B,15.05,16.45,14.30,15.76,36604,5.52,46,
538268,WONDERLA,B,148.00,148.00,136.50,138.05,3985,5.49,121,
532794,ZEEMEDIA,B,5.75,5.95,5.58,5.95,93351,5.48,100,
532345,GATI,B,41.00,42.85,40.55,41.80,13086,5.45,167,
590021,BHARATRAS,B,6829.00,6872.95,6820.00,6872.95,80,5.45,19,
890144,TATASTEELPP,A,34.90,35.70,34.90,35.55,15390,5.43,109,
504918,SANDUMA,X,518.00,537.90,510.10,530.00,1031,5.41,64,
532807,CINELINE,B,26.30,26.40,25.00,26.40,20992,5.38,127,
539276,KAYA,B,206.90,206.90,206.90,206.90,2593,5.36,18,
506879,GUJTHEM,X,167.00,171.90,160.00,165.40,3246,5.35,84,
541403,DOLLAR,B,127.25,129.00,124.00,126.10,4190,5.33,179,
526881,63MOONS,B,58.95,61.80,58.95,60.60,8775,5.30,279,
538836,MONTECARLO,B,163.20,163.70,157.00,158.65,3300,5.27,245,
506687,TRANSPEK,X,1799.00,1799.00,1742.25,1770.00,298,5.26,41,
502937,KESORAMIND,B,32.10,33.95,32.10,32.70,15602,5.22,120,
500148,UFLEX,A,190.60,190.80,187.50,188.95,2747,5.19,119,
532885,CENTRALBK,A,16.50,16.50,16.16,16.26,31904,5.18,112,
532884,REFEX,B,54.60,55.75,54.00,54.50,9510,5.17,89,
500153,GANESHBE,X,40.60,40.60,38.50,38.90,13096,5.16,81,
500003,AEGISLOG,A,184.95,189.55,184.00,186.15,2766,5.14,191,
538835,INTELLECT,A,78.50,82.00,78.50,79.65,6375,5.12,126,
504741,INDIANHUME,B,157.00,163.00,156.25,156.25,3196,5.09,143,
530549,SHILPAMED,A,432.50,448.10,432.10,433.00,1163,5.08,94,
517015,VINDHYATEL,B,611.00,630.00,611.00,615.60,810,5.06,76,
524129,VINYLINDIA,B,103.70,104.65,101.00,101.80,4947,5.06,164,
511208,IVC,B,3.95,4.02,3.95,4.02,125925,5.04,83,
522064,HONDAPOWER,B,996.55,1010.85,961.00,975.00,507,5.03,61,
531431,SHAKTIPUMP,B,158.40,160.00,157.25,158.00,3148,5.00,167,
500238,WHIRLPOOL,A,2062.70,2077.00,2062.70,2072.00,241,4.99,70,
523025,SAFARIND,B,402.95,438.95,402.00,402.00,1211,4.98,121,
502175,SAURASHCEM,X,37.65,39.50,37.65,38.40,12789,4.97,48,
532626,PONDYOXIDE,X,155.05,161.90,155.05,160.60,3165,4.97,65,
533169,MANINFRA,B,18.00,18.80,17.95,18.65,27311,4.96,132,
524342,INDOBORAX,X,228.00,233.50,223.60,228.00,2178,4.96,57,
532702,GSPL,A,213.00,213.00,210.00,210.25,2338,4.93,251,
532841,SAHYADRI,X,111.00,111.00,104.05,108.00,4578,4.92,38,
524000,MAGMA,A,14.49,14.54,14.00,14.30,34261,4.88,74,
522113,TIMKEN,A,913.25,918.00,900.00,909.50,535,4.87,104,
522034,SHANTIGEAR,B,84.00,92.45,84.00,88.75,5447,4.87,251,
532498,SHRIRAMCIT,A,638.55,642.15,632.50,634.00,768,4.87,79,
540047,DBL,A,255.60,281.70,255.60,276.55,1712,4.74,163,
542333,CESCVENTURE,B,157.10,172.20,156.15,170.10,2834,4.73,105,
526173,ANDREWYU,B,9.85,10.70,9.85,10.44,45282,4.72,176,
523574,FEL,B,12.93,12.93,11.81,11.81,39335,4.71,61,
502742,SINTEX,T,1.54,1.54,1.54,1.54,306117,4.71,41,
532798,NETWORK18,A,26.25,26.50,26.05,26.20,17932,4.70,103,
532864,NELCAST,B,44.40,44.40,41.25,42.85,10938,4.67,127,
513446,MONNETISPA,B,15.50,15.59,15.34,15.40,30148,4.67,73,
524332,BCLIL,X,40.00,42.20,39.25,41.00,11409,4.67,58,
530163,KERALAYUR,X,52.00,54.95,49.45,54.00,8726,4.64,31,
533552,RUPA,B,157.00,159.50,157.00,157.45,2938,4.63,168,
539542,LUXIND,A,1006.60,1020.10,1005.10,1005.10,454,4.60,136,
532439,OLECTRA,B,66.50,66.50,66.45,66.50,6878,4.57,34,
500027,ATUL,A,4701.95,4702.85,4623.00,4623.00,98,4.55,47,
500093,CGPOWER,B,6.30,6.56,6.30,6.51,70955,4.54,75,
526951,STYLAMIND,X,271.00,313.00,271.00,282.30,1573,4.47,50,
504959,STOVACQ,X,1950.00,2020.00,1900.00,2020.00,222,4.41,20,
523457,LINDEINDIA,A,543.70,547.50,543.30,543.30,809,4.40,90,
540653,SINTEXPLAST,T,1.78,1.78,1.78,1.78,245937,4.37,57,
500052,BEPL,B,38.45,39.65,38.10,39.40,11111,4.34,145,
531599,FDC,A,254.90,257.00,249.15,255.40,1712,4.34,125,
532888,ASIANTILES,B,131.20,132.00,130.20,131.25,3293,4.31,189,
542724,EARUM,M,71.25,71.30,71.25,71.30,6000,4.27,2,
539334,SHREEPUSHK,B,83.20,87.25,83.20,87.25,4939,4.21,178,
539301,ARVSMART,B,72.00,72.40,70.25,71.25,5888,4.19,163,
532748,PFOCUS,B,24.60,24.90,22.65,24.00,17059,4.18,45,
500120,DIAMINESQ,X,186.05,192.00,186.00,192.00,2217,4.16,33,
504112,NELCO,B,183.90,186.70,183.00,183.95,2251,4.15,138,
500367,RUBFILA,X,30.00,31.50,30.00,30.50,13356,4.12,48,
500012,ANDHRAPET,X,24.30,24.30,23.70,24.00,17141,4.11,56,
505850,MANCREDIT,X,37.45,37.75,36.85,36.85,11023,4.11,39,
532839,DISHTV,A,5.43,5.43,5.43,5.43,75759,4.11,63,
532749,ALLCARGO,A,78.00,80.25,76.90,78.30,5203,4.07,151,
512531,STCINDIA,B,42.00,44.55,41.25,44.55,9283,4.06,127,
500472,SKFINDIA,A,1466.45,1473.70,1465.00,1470.00,275,4.03,55,
534674,DUCON,B,4.77,4.78,4.74,4.78,84354,4.03,49,
533553,TDPOWERSYS,B,113.10,122.00,113.10,121.60,3388,4.00,117,
532240,INDNIPPON,B,265.00,269.00,263.95,265.05,1492,4.00,55,
509496,ITDCEM,A,39.45,40.20,39.40,39.85,9983,3.97,114,
538635,SNOWMAN,B,29.45,31.00,29.45,29.95,13131,3.93,166,
533206,SJVN,A,21.15,21.15,21.00,21.05,18457,3.89,49,
538567,GULFOILLUB,A,682.00,706.35,680.25,685.00,557,3.87,73,
522195,FRONTSP,X,215.75,224.50,215.75,219.05,1751,3.86,27,
531426,TNPL,A,101.65,102.50,101.60,101.80,3762,3.84,243,
590003,KARURVYSYA,B,25.65,25.70,25.10,25.50,15113,3.84,55,
530883,SUCROSA,X,10.50,10.99,10.10,10.85,36058,3.81,39,
517421,BUTTERFLY,B,128.00,130.85,126.15,127.50,2959,3.81,145,
513269,MANINDS,B,42.90,43.15,42.40,42.90,8861,3.80,57,
500366,ROLTA,B,3.79,3.96,3.63,3.95,99716,3.79,95,
540725,SISL,B,63.20,64.00,62.85,63.50,6009,3.79,20,
500336,SURYAROSNI,B,89.40,95.50,89.40,93.95,4042,3.78,298,
524394,VIMTALABS,B,82.85,84.65,80.50,83.00,4556,3.78,150,
532710,SADBHAV,A,41.50,42.60,40.85,41.50,9036,3.77,75,
539118,VRLLOG,A,156.35,156.70,155.50,155.85,2408,3.75,146,
533181,ISFT,T,50.40,54.90,50.40,54.70,7375,3.73,4,
539083,INOXWIND,A,29.15,31.50,29.00,31.45,12025,3.72,82,
507410,WALCHANNAG,B,41.55,41.90,40.90,41.75,8969,3.72,93,
526586,WIMPLAST,X,333.95,345.00,323.55,339.90,1086,3.68,24,
532150,INDRAMEDCO,B,40.05,41.45,39.85,40.90,9064,3.67,66,
509820,PAPERPROD,B,211.35,211.35,206.90,209.00,1748,3.63,89,
500265,MAHSEAMLES,A,215.60,218.80,215.60,215.60,1670,3.62,134,
519183,ADFFOODS,B,286.75,295.05,286.75,292.50,1236,3.61,166,
890145,IBVENTUREPP,B,29.95,32.95,27.20,27.35,12871,3.61,77,
515147,HALDYNGL,X,24.40,24.40,22.50,22.50,15682,3.60,79,
523838,SIMPLEXINF,B,28.10,29.55,27.20,29.10,12622,3.60,106,
532456,COMPUAGE,B,13.40,13.40,11.97,12.50,28496,3.60,97,
505075,SETCO,B,10.88,11.26,10.88,11.26,32018,3.59,56,
540755,GICRE,A,134.55,137.40,134.55,135.00,2637,3.58,149,
541301,ORIENTELEC,A,191.00,191.90,188.45,188.45,1881,3.56,116,
512608,BHANDHOS,B,1.05,1.22,1.05,1.22,292816,3.54,90,
507753,TGVSL,X,18.25,18.65,18.20,18.25,19257,3.53,49,
